Server_ID,Hostname,IP_Address,OS_Type,Server_Location,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Admin_Name,Admin_Email,Admin_Phone,Log_Timestamp,CPU_Health,Memory_Health,Disk_Health,Availability_Pct,Total_Network_MBs,Load_Score,Date,Hour,Server_Role,Instance_Size,Region_Group
09d5a8a9-bd36-47a5-b851-07e5a865ce34,gAAAAABptp5OPtslDJHgmY-n6JTt6Xc7riY4NGdxT-7nY4ypLXrujWMxMzGPPvzuyCJ5PVnK_b_COaRveInJ9Gxxbybpmc0pxw==,gAAAAABptp5Ol99xsVGanUgSkxJVV1nmNkn50tEU9cmjMGSpgnjVkokWOAw7P_na_ctEODS7Vwpwjfe42FUl69Eu9BvZUDrkBw==,Windows Server 2022,"Berlin, Germany",87.52,41.03,70.97,84.5,75.52,19.6,4.4,gAAAAABptp5O2aNcUpputNkJZMKw09OLiz0CR3jlzS3BCGMSGx0yBO_M4GxJRkXL3vBcd08IphDgULcv-i618ya9D9VYXIvRFg==,gAAAAABptp5Ope4xbrLO2gpw6HBgliFhB0E7l9xeV-KHkgDqmWqURiNCtk3mqgnOwh5I9XhZ6gJxyeTJunv0yAxRcOC_y5NHItMohSnHjh1O-t5qtLAC-ms=,gAAAAABptp5OvcPa_mgaMlBjK4nzeDjOqVoZmD6dDfZLCLWiTJwJM9nprNjwA4LkVG-VT2FgIVxTftcMXBUtu9wGmNYPXL2WNQ==,2025-02-26 08:05:00,CRITICAL,GOOD,MODERATE,81.67,160.01999999999998,66.51,2025-02-26,8,API,Medium,Europe
cced9fc9-6fce-4e78-a5f1-3b154254cffd,gAAAAABptp5Or11BqTh5PD1p1jueaJ1jHLCfxu1jNgRZngCh6cw2NQuDqAe0W3OiswQG0CzV3EOR3UUA9IYprPq3PJZxOEVMpA==,gAAAAABptp5Of7W7JbjFtQRv0dJyNDAVI0uZI3d_TnLx6sPG-0JDPuA79_GQUd8TOs9BOcVmxuZGX8C2tkKvRgRp0vnwGdecSg==,Windows Server 2022,"Sydney, Australia",27.79,76.65,72.04,51.93,70.4,21.43,2.57,gAAAAABptp5ObfW4LMnVkDG-O09nsREyYwNpvsPxgJmxQWWQssklITkoqYfW5qrSpuiHnLXXLgPgaEHJlxDEhBxIN4HWygzyNw==,gAAAAABptp5OyU2_VD65-7Q5XIxJK-fcZN7VEi3ARMImI5nvruSmCaXWkmdmeB0ab3y66JWMkYU7NP2gQnHG90eNMhtyC4fJyPpz32KJCLhJhZBj5iYRmQQ=,gAAAAABptp5OqlhoQvuKbNUNTyLolj0bmvoej05yp-iCwS_ZZVHOIhGOE_VyQlV27Ru_Hd8LrBw0guGsi58KHCXrZuelYjfXLQ==,2025-02-20 12:26:00,GOOD,MODERATE,MODERATE,89.29,122.33000000000001,58.83,2025-02-20,12,Web Server,Small,Asia Pacific
e850ad2e-89fe-4437-a9e4-a083a1aff8ac,gAAAAABptp5OmMlk_WPvS6n-ad1wXoXyEq9WNgAB48haTj79zBxy8HouzKEDNYeA0o5W8AvU34uxOljQp3G4tXIBOqurEhXzFQ==,gAAAAABptp5OZrr09n9EF2aDtnpC8TK_RLyRus6qzgYJhAbTbozdJSZU-4CfpJOF25rbslyzwmxXJYbx9Uwn_hp-S6H9ybxVCg==,Windows Server 2019,"Berlin, Germany",74.75,95.98,62.51,119.84,77.28,21.61,2.39,gAAAAABptp5Ofup8iPnGJCaD5Q8umVkE5Q5puCg0wOcsXQcDvyrSqeCkf5OHm7pg8Jqk1HkGWeQN7v3LYVDYWzLvHOwaWr1F9A==,gAAAAABptp5Om7lYi-h-WzfQ6CqXaxXRBwNUFrdyIhebPVCtj04r8niEoEqhLTpvjoqt_4xwGQ-zz0S688lVXeTd9bd-zRVumVKbeuhHS2bQNsD-fp1c-7E=,gAAAAABptp5OKfppRfZJV_YWmWICI0sZNpwcWxhlHAMs-qe-BI7fag_m0FzeHE8aWZWfgcH5qcAw7ptpLo5DSrrW8K_rLSTBbA==,2025-03-13 15:27:00,MODERATE,CRITICAL,MODERATE,90.04,197.12,77.75,2025-03-13,15,Analytics,Large,Europe
5cc7672a-5ebf-45b0-955a-52a34cf2bbbd,gAAAAABptp5O2MqZ9wfJphTu69ADT5ayz9xfQdoOBCgpg25Fiv5576zFF5I5k1PLdeCK4V4R-3zVpCiGA4QjtL0XBTM2fsWYiQ==,gAAAAABptp5O3LI4ClQYaOzMPFCR-W4ShaDAgTVPQOF-8-A8QbrRoERwADan_6fG4MDEVdkYtWfwjx5O4b61pIDa4Vv2t3Okgw==,CentOS 8,"Berlin, Germany",14.66,50.73,87.11,14.3,102.04,18.22,5.78,gAAAAABptp5O3r9zZNo7Ek3OYYZ5Sf9_2Z_muVgqQ_fthRfXMXlYsMdwv-6FnATEZwIogq679MbYFvFHpovs5p3a2L1r9q0Lub0m8FtMHwTJaGN8-cgJsfc=,gAAAAABptp5Og4BaML_rdLyHXbrcSqwDyD5eYtRx9ukw_o_1y3kqV3ZUI8mU70GcX_JEXplLkN7dC9qndWQRQuz35GGWj4i437k42eZAaP7kxwcDSxxP2qE=,gAAAAABptp5OAckN1ce-SaKweEyuVWbDypPOJs6d1k8o6a-mCtimLSnxCZFH_N4oh2bDH_52FA6NMRkt3odrpLxh8fkSRpYv6w==,2025-01-29 08:04:00,GOOD,GOOD,CRITICAL,75.92,116.34,50.83,2025-01-29,8,API,Medium,Europe
d40d5d4e-e228-4915-b716-550ebfdf8fe0,gAAAAABptp5O4wFo2cpNaKlJThwQEVEOCy3_1N4MdEuHXH7DNQjWHneP_jbvsmRR55OsBAh--8t2TkMxyXdzC9yIREFYRVmfRg==,gAAAAABptp5Od7QWKGvFfgKhuwwQkhJGfzZ7mHyV8py1fKqnY3NAGgsXe9waxiFEFP5OS6lfDXaMCX57Xp2Lm9J2s-uRnViPyQ==,Red Hat Enterprise Linux,"London, UK",29.67,21.27,57.16,103.75,126.44,21.16,2.84,gAAAAABptp5OnSTZALxIuElbWSTHmK-bj7sFV2N3qgOVnsLfh56voToAQxpuLOzalQlGJ_qTi0V9KodjPliw6CS8NeMvjqmLyA==,gAAAAABptp5OudUZY38Ttbve0iB0FWNPZm8THAQXdS9GdsOMpOkHz5yXswxlrW2hM4unNMkkJ7Et4cvJHsID6K3OU6MkAvU7iSZ_dUzcLp-Y6BmSwxLWL1E=,gAAAAABptp5O8U6-R2G0snFv2L956NzRR0Qf7HSY9r4kBb00RH7MDeY48FNxOKw1TorMErPI3jTC1Q3X7YuGBLZXBASQi9zY4A==,2025-02-14 20:47:00,GOOD,GOOD,GOOD,88.17,230.19,36.03,2025-02-14,20,Cache,Small,Europe
855a4030-4f71-4e78-a3df-2b0d4cc2f866,gAAAAABptp5Onvn-tjuUFQ_sHTsoInNb9X_KhpFh70wKqb45zYcgQLNNdb9DTnyOvqxdA5nCfrme-cwQSAzjPrFgeOcKyMTS8w==,gAAAAABptp5O4QHPdMvkKGAuT2C3q19tMuKgbv9uHO_wiKwKcrOKVONFwaN-Elqkmr6-yeUJbQcjP8q6735zf8GeCcRbyN9ghQ==,CentOS 8,"London, UK",49.54,50.49,62.94,98.98,30.79,21.76,2.24,gAAAAABptp5Ote97ywAORmxk2Vsso5N2KSf7jWg08fyAqFpXwxgGTKkGNr3q2Ws7CvhXBJZlTB-LFY1L_l8x6XCeHjiOEkrO6g==,gAAAAABptp5O0t_5gWgEvnNBHl4oUyh_Xtw9VgEHd5GGT72-oDXOWORqP69vy8P2vNK_gvVKWgElWBEW2JwdsD5DlbYOjopvo_g7zj9_kgpOsZUm9GUYqXU=,gAAAAABptp5O4rlou4fZGmnCqMRpre0cjrGYF4RmUrX7EcR4Ocxfe54pXVSAGRP-MK2g-OBQePHb8nO2xl--bpmGKD4OB2INLg==,2025-01-27 10:07:00,GOOD,GOOD,MODERATE,90.67,129.77,54.32,2025-01-27,10,Backup,Small,Europe
63d69c6d-8b9a-493d-acce-689781b567ef,gAAAAABptp5Ou_0YauPEwcaLzErcMur1s9aycC3vTuMw6FCNCDCbbU7Aa0gf3aGw7khgeNP42KlSIYrhsZLoDTUh06VxGzbDGA==,gAAAAABptp5O4Pu1obgTfvicQyCyrcEg3KlKRArtvj9BRcZquSg8reEa1EoopnejcxTT7YiCPqAwRLd_DHOQfbkCTTslJzoElA==,Ubuntu 20.04,"New York, USA",39.25,96.08,25.89,82.07,101.65,19.5,4.5,gAAAAABptp5O1A1Ey0BsdhOAMJPfRE2rLm-n6X1rZ721af9PSNdPH86ZFd9b_nqMaC_NF5XdXQRhtOUmAAj6CvHOxSv8xDUxNw==,gAAAAABptp5OHLgmukAAFMyhm7S2sNv3KLQEAsIJDqCp416UGYhzvL0ZXtULjnceXUiyxjnNZjbW3qnaVf6zgkDg0gJBqIofIpRRnVUGGLzUPshC9HpDpRs=,gAAAAABptp5Ov54zBNqgcH4EsiUkrGlCk1Pk4BhVrt7W8JoqfqxVTWgO9Dl3sR-7JUgK_81rcDjxmieLBY0UanNqZq66ZdPOSA==,2025-03-04 17:22:00,GOOD,CRITICAL,GOOD,81.25,183.72,53.74,2025-03-04,17,API,Medium,Americas
0959611f-38cb-420e-8e54-87de77b37e17,gAAAAABptp5ObuOxFL8TUoAA3Fh7u_V_kpSl_T5mE0Q-jF6uRGqUEK6hsyZfxaMUCeyrLjwiNDyNuQfUYXPv-71gNrCNIrx0AA==,gAAAAABptp5OafZVnyvau6waZibrOTUn3M2rJztS7nltLGwtADNt8bK575GKplHxOwRuAPMpxjPvo0W_E5vFnQKi3OS3KqlLjQ==,Red Hat Enterprise Linux,"Berlin, Germany",34.84,54.65,35.88,37.23,124.98,22.4,1.6,gAAAAABptp5OxK-kE7adjurMLpMhtiaiw_Mter4hCEMrh_plPxx2tA3IBRyc8LtirMCv1G3s1UminJ2bLwv5lBM4xZvwIq7rbw==,gAAAAABptp5Ojw3L_lU0cma1U1icAahxVuNd5XWL7S7Rh67Q7mwdZkMpdDc-XNKP6VtfKYdk3BZ-2Lg5ZZiaN53ZNLymFgBSXNJKPL3jVNQLEKaqeqx2ZZA=,gAAAAABptp5OQ7CtqDJWzuGHSyQdeLCFeBIAJ7SzfJsYGnsrdhNRn8o40DSoAXgVXXc9Y6DjfD0cXktRmkniCDGg1WTrCNkm6Q==,2025-02-02 05:36:00,GOOD,GOOD,GOOD,93.33,162.21,41.79,2025-02-02,5,Analytics,Large,Europe
10004a69-09d9-42c3-aeac-4f85cde41e39,gAAAAABptp5O4EptXHW5J25W0ztWYCCEyEnw-7deWfheHYh6IwSckur9a_I_2QtWOhoEAWqhZdR2VL17taOlDGw5pMcPTU4BxA==,gAAAAABptp5O4UON7B1eTQpSeLFaZ-dAwHHNleS8IBZQ93qMs3UGs9wlOF9YJsZ38clypLgy5r8SmAeSXsm6P1BDHVX4ETHtfw==,Red Hat Enterprise Linux,"Sydney, Australia",12.21,63.89,12.34,48.5,132.37,20.38,3.62,gAAAAABptp5OLfx8dvrwRmCzdh9ajkZ6DNuitY1dHIDWB7i4W4Oo1d7pKxqFsqyolvAPj-QJYLAyHxqhBY4CJN7lLijBxwq7tw==,gAAAAABptp5OOJloodSt52ggxpOPvROGVXFp2TsMfn7oI8v3Jcp2e9_lGWMJZVDx3yahD-i1WuhoQw870IW2FIw8qKZYaLTxNt1L9pnL8_laI7Dy__diQuU=,gAAAAABptp5OrPwg694YpPAe9BOQLfIfBvjITeqZRRRUc5tcqzZNd4uvI-J_P5qjO6Bg4QXPSPOT01pnIeorwtPvgsZd1JO3wg==,2025-01-20 09:48:00,GOOD,MODERATE,GOOD,84.92,180.87,29.48,2025-01-20,9,Analytics,Large,Asia Pacific
d34faa52-807a-4e2d-ac97-b259d1aa8896,gAAAAABptp5OT76Z387mNkXKtd2rhKZnEtpsy8aVZZuRO5sci-N439r2QkPa_lBDaXa1jIoMmuviIDZS5tj8X7oiEnvowoqOmw==,gAAAAABptp5ODR0amx27FaW3DLFsbpJ40TEUYufZUKhvz5sdw5-alRmnYy4EqBA5e87btRnvOJULSq1i3Dhzkty9QnNrxtJbvw==,Red Hat Enterprise Linux,"Tokyo, Japan",75.8,40.61,17.16,71.09,101.87,20.91,3.09,gAAAAABptp5OS2VBzOr_DQYrij14r0f8wn5ZJoujwa9kKro7ZELyNsJkCOy_EJ6nV7hXTKAeqwSyj2ejz24_91w0RlisFvc12Q==,gAAAAABptp5OCdVr8CI2Hi6HaxR1SyP80f2Gylnf4-xCeAr-vWAKeOS67xrt0FIsaBpuaSCBvXuWIWqWYtIhbPLffEw0NH2rhNpidIpAXAmPEJOhm_0VK_Q=,gAAAAABptp5OrzQ1ZTUksSWpHk2sU7_7LgmYpF3cON3tmLcZOBo1uN_EcMcmeZ4RAtVB62T932raiYe_h59j7A_0P43wGQrh7w==,2025-01-17 11:05:00,MODERATE,GOOD,GOOD,87.12,172.96,44.52,2025-01-17,11,Analytics,Large,Asia Pacific
c717b341-11e6-4ab7-b0f6-75fe8f9e51d4,gAAAAABptp5OoSDHpRAoTNyjs3AScZ3k6oczfKJ3ouqOL2PrarOTIWnPoOlju2fUOtT_ymjdcXJCCDcElffhvUiI7IEpSdDABw==,gAAAAABptp5OB5b1E1veZ9oVh97DOarzDIhk3b2774wjaFoXSaldusVVQtcwJd6n29DezPhY-Cn21vZOi-Kda0mAHiLlJlVbOA==,Windows Server 2022,"London, UK",81.79,94.95,60.7,45.57,47.14,22.95,1.05,gAAAAABptp5OHreVMf6IGsZM-Ktho5JBkEjx70CJutouURSyUBRNPmnLsTFALM8jzolcQG7vmrtu0T2yVCyHrtNu6-DilMRyvQ==,gAAAAABptp5OK19ggKWjhsIX1egLB_EAXt9AOfPv0UCRMJznmWCINqpY_zqk-VL3bwA2-68VN4bgPgzarJ3wvbJaIhMQLfx4l314rFLjfS6l7F29qF3KeTc=,gAAAAABptp5O2QQHy8mLnC-YGGzHaeUvDe7HAcS5gJzHNWUddHDkg9z31o1T7llQIn6gjVqqpPyMqCw_g8qo9ED_rz0s3t_igA==,2025-03-05 22:49:00,CRITICAL,CRITICAL,MODERATE,95.62,92.71000000000001,79.15,2025-03-05,22,Application,Medium,Europe
4748daa4-86cf-4c28-a21b-9866c86edced,gAAAAABptp5OSRU1rwj5ySwbgrUnXrDMaW_NsiuTOkSrKokvuxXjddXMtESwmyI31il1uyMu7Zv2DuwBO3Dggsli_8bDI4pwMw==,gAAAAABptp5O9j6BH2DPUZ4PBlD8z-sObMSEbGMyy0QGwDeyzrVsIzmIvS1md2f_w0gqKCdGjmAplQb8ttZf425RVzIJuqYXWg==,Red Hat Enterprise Linux,"London, UK",68.02,94.66,20.72,129.38,18.47,22.77,1.23,gAAAAABptp5OVmxN7bwjjFcxqERDutDSR1T0By8xcBMCyeMmUzogSA23uLRGEmdtLn5wHf-Cz8ls_3veH-FjDqwgv7gIdveKzA==,gAAAAABptp5OdBw9bxuRtbVHSI2-SqmE6AdGgGazxZ83C7kdxnM6VxBeARYXBkYd687jdYTcRCPzHMde4dP1AAYoLEgwKTqt9bsvwfsE-OWpxlidm1haLOM=,gAAAAABptp5O2k5XY1ptINtIIaT549PdnHPSOvE2bcukCxJJalK7wmzn_aZsEL_NuHG_iZ5myXYvafLxgdFgneMKgDYpe1vVfg==,2025-01-31 18:29:00,MODERATE,CRITICAL,GOOD,94.88,147.85,61.13,2025-01-31,18,Backup,Small,Europe
ad737c08-386f-4394-9ad2-76c244861bb8,gAAAAABptp5OjuPtaxVa-H3GPHaMFkSnMi6-HytkHxmTHOhgUcC5gQnqIkH9moubLb_jtSHlGtAJfYKZXSiBsgOqfAad8h84RQ==,gAAAAABptp5Oj3UywtVjkwDF9-SStxL39IU6zLyxbqaLJ7IhfBkTVfQ8iSMHu3n83KC9D-qxqWXE6BzUuE2XzdRRbyY6AX9atg==,Red Hat Enterprise Linux,"London, UK",46.58,55.13,50.7,18.46,10.27,19.55,4.45,gAAAAABptp5Ostqo8Qj9B7bQUpUvA94u0zekozafwwjLPg5Y-LdW1x-g0udSAoeJfkSw2Zr7M0heyX6Ugbq2AJN2cim-2CB3Ag==,gAAAAABptp5ON-NZBMoFlHCG2uHoG2X078uJqFJccN87WLy5jyW-9TYNrIg_SenjXQtwL2hLgbzu27uc22o4LW9Fxz613Ie5YLSekIbdSRHRghXgO1koF-M=,gAAAAABptp5Oj6OwYqBA3u1l9q32gF2_Yt4Cr7MeWe65h9BPtmIC3Gz9dk5ijQeQ1m-bIOy_ArKMDtSP2iFMLMdDkm3DflTkUg==,2025-02-27 19:13:00,GOOD,GOOD,GOOD,81.46,28.73,50.8,2025-02-27,19,Web Server,Small,Europe
c62af951-7f42-4cc8-b459-ac44464c9656,gAAAAABptp5Ojk2kS1Lh1BLRs7cfoy0nyFq1tI1R_Ug_4wxK7ltBzxCda1fHDcrVGewRlyy0_MyY7PDO-R7dxsb9ePTCgpT9Cg==,gAAAAABptp5Os3yAl8U5CedGpFgbjGf3ls42XFd58Sz2HBvHhyPjV-A8ehA11OOtDob7i5hleH4xghhaKHWfdqh7UJsVcmvtzQ==,CentOS 8,"London, UK",67.54,78.05,34.91,111.3,75.55,20.91,3.09,gAAAAABptp5O4q2B8A_9zTXEACcBpqhTMuyjOWo05VsKORyaixnJSovufv_iy84GIMB4GJPJeCvDgMyCxNe3_pZQlrEtjPKN8Q==,gAAAAABptp5OuSQPqTXaV8cg4gVQIDxG2BRWVY9_EFfeTgBCdqp_b82b4OQuzkloi8_9op2A_S0pdXihkpKcimlccG07cCd4ilw8H9b93hhyEJSwAmNy6yE=,gAAAAABptp5OnSCBIFnb7ICWGVlcdMLJNKmIR2dA5f88S2MQWD5txcSbAjzslFop3jr1eTzNdxlD8_TO36_-obqXQbogeVphxQ==,2025-02-23 21:51:00,MODERATE,MODERATE,GOOD,87.12,186.85,60.17,2025-02-23,21,Application,Medium,Europe
a975ea7d-612e-4b54-a20e-4859db1b044e,gAAAAABptp5OUnyaZSXUYV-hyFCNg6gay7INyvIo7F3VzWsZuBBGEnieQBMDySIVxtiay8oRVCZOFNiadS_QUTL6vKI-R3cEfA==,gAAAAABptp5OqhypqlJu7Y8tZ8Bsbx02jqG0_7VBRRjRqy7SuL_i_yRq_5RNIDpT6GoVUQ1bLG9HJ-w-baTSgjjz6FVaAIIvFg==,CentOS 8,"New York, USA",38.21,54.61,64.27,108.34,111.48,18.67,5.33,gAAAAABptp5OgHPkfbimAAWBcPk0DSeV2scH9Sj_uqMMaBQAuq847i_lDEzjic5l4oAFjZ-HlYNeI29oYvfB4vBUJj20TekFYw==,gAAAAABptp5O4kis2h52pLAjDJiRO6RSut5crpFGZVDtgoEmL6hJKa28NdbGs4qghK1u_E-EnmuxJr7hD04Cb7sGMTkTB3GpU-1gPyU_1aNGOQV4nKhsUEU=,gAAAAABptp5OUBfQ1pkfqfyU-qzosxdj7sWJuwVeUzKt5BKAxYnqD3aQjxPH4kEldUVrewjGLcgW_gqFUBfTsIrDypgKnr73Lw==,2025-01-18 02:41:00,GOOD,GOOD,MODERATE,77.79,219.82,52.36,2025-01-18,2,Cache,Small,Americas
2c052f16-fe45-4915-9d65-d908d77a0da5,gAAAAABptp5OJDrnsGR9ZhbZU41ZgOObCU8vPLX-dKIZiaI4h0qQsy20JG7JGjvAkmLBqrq0FKOZ7HHixFaFZEji9f3XvmSELQ==,gAAAAABptp5OC_-v8CplUW4V75zNy3MKk2cjnfP65sAhWqbMF785y117oZtVfF_ZN5LDaUMNL8TGAV33BVMSY_B_T8FuwwQ0nA==,Windows Server 2022,"London, UK",89.41,60.74,92.42,149.66,89.83,21.63,2.37,gAAAAABptp5Ou9XEk7dRqN5llGAe_dz0PWUlfgxFwLo1dcHOo-4vdGAlSnX_MmD9qBAhJ23ozngb1gNZDXH0TVdi0xA5FhVffg==,gAAAAABptp5OIVRNylbPz8fkMJYw7WDMlCMLejLZD9QQNH6HeixxfeiQwEb4fp_4pzwjlV1rU4IszYb1yr7TDqmi9i5z8ZcFsT32D-RodNDSwz-XooxY3K4=,gAAAAABptp5OyzrNBNsX5nzTJKgHJpvK1JZ0SDu7ocG8mHPLkMl9LEY5n7Xl78j_9BINxgwGVLpOJVFwip67_WM7o31yLWH6Cg==,2025-03-03 11:46:00,CRITICAL,MODERATE,CRITICAL,90.12,239.49,80.86,2025-03-03,11,Cache,Small,Europe
66d1ee4b-ab2b-486a-8faf-28ca0787e6ae,gAAAAABptp5O6lU7sBMxiiu8OVTbWVhKGYScmd44m9DweuXUUNlJ5M65Y1GGR8FUK6vulSW_PnWVYtS9YrIxHTeUV_A2Lt5AvQ==,gAAAAABptp5OLxhdAt8FX4MY7YkZAhiZXVdeQPFEgtKRftclmGEGPZ1AYBvX21z8xWsNktZTcf45NnzsEQ-ggADapn4Hq97Lvg==,Windows Server 2019,"London, UK",74.22,80.94,58.35,133.08,144.37,18.51,5.49,gAAAAABptp5OlDpVW0oHBQBQHf73wvD5SHDn5WsZf2jQGwFubQn9rZIDx2crdbKp2Ry3f6uLx9oftdYPu0FfOr0tykaOrC9LSA==,gAAAAABptp5O_6UZoW-6WB2JQzv7JD0mI4AF-Kx0klG2XLfT5n7DtG2zm4je2bRS0ywoPa5fsemh5t35WTzIcF0x4gi9N6Ss5Phh51Pjva3ZpDdNXowdfjY=,gAAAAABptp5O8_-hFYWznNeKshFHTZjcXNsjjShiSEGoz-AUceib-U25zfYGs_BHX2_86U5CmkfoHNDQuLj31axscPS-osgtIw==,2025-03-09 03:24:00,MODERATE,MODERATE,GOOD,77.13,277.45000000000005,71.17,2025-03-09,3,API,Medium,Europe
e30f9fc0-033b-4340-8f7b-01026f93bc40,gAAAAABptp5OF9slSpMiIvQI_ezDDL0j-mOGpjJ2MpqUkPUUU3pzOkA3oDlgKjwiYiAC-8Rbc3lYC6FO1sweOQSXyBM7HMG7_w==,gAAAAABptp5OxdRz1JQliw1bvqwNvtC5V32Cb0O7dq-BHOZpTwmksGSaBNAi-vE0HQdPP7ZTh5HBwBQZMOM6LX5bcOVFLTY-UQ==,CentOS 8,"Tokyo, Japan",69.25,23.94,15.84,102.26,43.46,22.24,1.76,gAAAAABptp5OeEOJ9OeYbRcWzx9lFDdSO85iXYpRX3r_-7qtGCxGbO-n1HkDbo4djqVP3AUvvmP9iQWrtMzV2FTJUVPegWR8bg==,gAAAAABptp5OvVmm8lw7mlxvn9AS3iZdXeGAwLOS9f8YUZ_ycUQ7NXlUT7oxBFlmI1F82FW86PginMxsnt3TqjNsi21HgGgxCKKBm9qtVgQh0KUfxUXBQGo=,gAAAAABptp5OJNqiVQL5tD6ltdkQlqnZieboW04eTbk3HbSgjjZ7ECDw5EsOUoeIIwzEe5Fapo6gFQn13nUQShqUjezxOF6Khg==,2025-02-28 07:45:00,MODERATE,GOOD,GOOD,92.67,145.72,36.34,2025-02-28,7,Analytics,Large,Asia Pacific
d7bbd8fa-273b-4086-9a29-58362e1d0c5e,gAAAAABptp5O22UIuqGPqoziSE2pi0m5yeJuL9OpCk2BOlFwYZ_pFShaHes3WPzsMN9Pb3KT1e8j8HBB78PvYBIbYnelzpD5iw==,gAAAAABptp5OOh69VPpuIH5HBeQ_NuXpmLEBWi9-bIyXfZ4Xjru1z8T8Uur_w77xe0XD9VHM78BxZH4KTlNnvYPdfgx5RWWL1g==,Red Hat Enterprise Linux,"Berlin, Germany",95.05,37.24,34.24,105.1,90.4,22.85,1.15,gAAAAABptp5Ow_hTv4H7gLifAsx7sBl1gQwJg7TE9c54FyWF8L7cmPWMSUcfWuaKjYnodUvOkg_DPku_rlxKkvnCKWr36eMM5w==,gAAAAABptp5O4KB6H4IHQ4LgAB18VH4dmZOqGdqYFOTuDw5oWfwX6ENdLlFofk29FbmHOo5VdH4P89tPrJ72C6wWQPjQrXecz1RO7NGQgxmMj65L63VoTGQ=,gAAAAABptp5Oyh0-GKxLOiMs9yEh6QxSdHN-74zXaAMI_Y8YE-f6yN1wUC_9_em8mJad_smWa64hIzjGqAEM2n_mRCSdP0ilTg==,2025-01-29 17:22:00,CRITICAL,GOOD,GOOD,95.21,195.5,55.51,2025-01-29,17,Analytics,Large,Europe
59a64c0f-3002-4b0a-a740-5c77f29ef92a,gAAAAABptp5OCpdj0y2vuvbxLfp3PpzZIXno0vfQAwcbqRk4zmtwEfIPKJN3n0fAnygF-QY_JOB2l5Bij45Z-SXLgMbTEXjMpQ==,gAAAAABptp5OzN9kQhxhZsqz9s3TeQkV02baAIoEpYMTUociWkbVlepvATTcq_pGx5N125Dw0gw-WSxkjUIA8UaZJi5lsNU_Ow==,CentOS 8,"Tokyo, Japan",87.16,95.57,11.74,11.52,123.48,22.03,1.97,gAAAAABptp5Ox4eoygOmKXtl_jWECYQokLhIBTqTIkA-gYlAmDfcnqbm3xgpe7i1jp2v5AYFaoQ6XsWhjOOmvOpuJ8f1jLREGA==,gAAAAABptp5ORKyoYxP1Q2DcEf8euWIYXFYw-p6RvZg6Y4_hVUp_3CVjUDWy2hwyWkGeVWBjVb2r4pnJEN-wfJGDPh6qNVgIY-8_lfuF3gV-GcFY3paUVSI=,gAAAAABptp5O3KCB6RgTkeRoWANTlYdKT3dF1w9F8U-DY4kR32zuCXD2geZ0-CsPkFGAu6WbrOZXaEkOEUmfhmX_NrcbKx-3Qw==,2025-01-16 22:53:00,CRITICAL,CRITICAL,GOOD,91.79,135.0,64.82,2025-01-16,22,Cache,Small,Asia Pacific
a34fb851-d6ad-4e4c-bb0e-3aa4ef013c31,gAAAAABptp5OUW7Z0TjlmmVZaHZa0n5pR2yy7FyEcHlCxhslWxOq2ey4u2TBGaqKbtAYvhO9iZQW8o4r6qOcAjpYssYVi67v2g==,gAAAAABptp5OAi-taOpwpyRyy76to1T7bdcYAmpLOee90TCCxGy30r9LNU9bWL3LBT4TIoWrb5tydP54YYKuQ8D6xarjlpRQyg==,CentOS 8,"Tokyo, Japan",93.89,20.35,81.49,62.59,90.21,18.19,5.81,gAAAAABptp5OwzeCwpGtdFO0ZSGt4oHVdg-BBXVZF8KIuN0RW6h429Btt6xI-yBSullAl7klivzcGA5nlgrx39TyFb1yux242w==,gAAAAABptp5OgAcpDXic6iMXNHxxT4IWgfz1exE0Z-u1Gc_eiuTFzEtMo9vd_mfksmpmGXZOXvxrNQzGueZlY5Vb5mFHWrNU7IN3EnpkXMsrHC-y0Ly-Fow=,gAAAAABptp5O56Gz9boBZMSLk6UAPk7WRlYWVAjcCvLUas6ql4YX3UFKP3bDYIuyB-nrxaTuveEelC_8BvGTJCMtsmUVrVR0tA==,2025-02-02 04:07:00,CRITICAL,GOOD,MODERATE,75.79,152.8,65.24,2025-02-02,4,Web Server,Small,Asia Pacific
